region,state,date,epi_week,newCases,accumCases,newDeaths,accumDeaths,newRecovered,newFollowup,pop,state_code
North,RR,2020-06-21,26,83,8120,6,251,NA,NA,605761,14
North,RR,2020-06-22,26,68,8188,0,251,NA,NA,605761,14
North,RR,2020-06-23,26,2152,10340,-1,250,NA,NA,605761,14
North,RR,2020-06-24,26,463,10803,9,259,NA,NA,605761,14
North,RR,2020-06-25,26,1069,11872,12,271,NA,NA,605761,14
North,RR,2020-06-26,26,1039,12911,2,273,NA,NA,605761,14
North,RR,2020-06-27,26,167,13078,8,281,NA,NA,605761,14
North,RR,2020-06-28,27,1263,14341,0,281,NA,NA,605761,14
North,RR,2020-06-29,27,118,14459,0,281,NA,NA,605761,14
North,RR,2020-06-30,27,182,14641,2,283,NA,NA,605761,14
North,RR,2020-07-01,27,512,15153,31,314,NA,NA,605761,14
North,RR,2020-07-02,27,2430,17583,40,354,NA,NA,605761,14
North,RR,2020-07-03,27,740,18323,4,358,NA,NA,605761,14
North,RR,2020-07-04,27,446,18769,6,364,NA,NA,605761,14
North,RR,2020-07-05,28,153,18922,4,368,NA,NA,605761,14
North,RR,2020-07-06,28,26,18948,3,371,NA,NA,605761,14
North,RR,2020-07-07,28,140,19088,5,376,NA,NA,605761,14
North,RR,2020-07-08,28,196,19284,10,386,NA,NA,605761,14
North,RR,2020-07-09,28,870,20154,7,393,NA,NA,605761,14
North,RR,2020-07-10,28,1066,21220,0,393,NA,NA,605761,14
North,RR,2020-07-11,28,629,21849,3,396,NA,NA,605761,14
North,RR,2020-07-12,29,376,22225,0,396,NA,NA,605761,14
North,RR,2020-07-13,29,402,22627,1,397,NA,NA,605761,14
North,RR,2020-07-14,29,341,22968,1,398,NA,NA,605761,14
North,RR,2020-07-15,29,713,23681,5,403,NA,NA,605761,14
North,RR,2020-07-16,29,716,24397,12,415,NA,NA,605761,14
North,RR,2020-07-17,29,610,25007,10,425,NA,NA,605761,14
North,RR,2020-07-18,29,366,25373,4,429,NA,NA,605761,14
North,RR,2020-07-19,30,94,25467,0,429,NA,NA,605761,14
North,RR,2020-07-20,30,219,25686,2,431,NA,NA,605761,14
North,RR,2020-07-21,30,299,25985,4,435,NA,NA,605761,14
North,RR,2020-07-22,30,969,26954,16,451,NA,NA,605761,14
North,RR,2020-07-23,30,978,27932,7,458,NA,NA,605761,14
North,RR,2020-07-24,30,942,28874,7,465,NA,NA,605761,14
North,RR,2020-07-25,30,520,29394,8,473,NA,NA,605761,14
North,RR,2020-07-26,31,435,29829,0,473,NA,NA,605761,14
North,RR,2020-07-27,31,73,29902,1,474,NA,NA,605761,14
North,RR,2020-07-28,31,414,30316,5,479,NA,NA,605761,14
North,RR,2020-07-29,31,680,30996,14,493,NA,NA,605761,14
North,RR,2020-07-30,31,459,31455,8,501,NA,NA,605761,14
North,RR,2020-07-31,31,561,32016,4,505,NA,NA,605761,14
North,PA,2020-02-25,9,0,0,0,0,NA,NA,8602865,15
North,PA,2020-02-26,9,0,0,0,0,NA,NA,8602865,15
North,PA,2020-02-27,9,0,0,0,0,NA,NA,8602865,15
North,PA,2020-02-28,9,0,0,0,0,NA,NA,8602865,15
North,PA,2020-02-29,9,0,0,0,0,NA,NA,8602865,15
North,PA,2020-03-01,10,0,0,0,0,NA,NA,8602865,15
North,PA,2020-03-02,10,0,0,0,0,NA,NA,8602865,15
North,PA,2020-03-03,10,0,0,0,0,NA,NA,8602865,15
North,PA,2020-03-04,10,0,0,0,0,NA,NA,8602865,15
North,PA,2020-03-05,10,0,0,0,0,NA,NA,8602865,15
North,PA,2020-03-06,10,0,0,0,0,NA,NA,8602865,15
North,PA,2020-03-07,10,0,0,0,0,NA,NA,8602865,15
North,PA,2020-03-08,11,0,0,0,0,NA,NA,8602865,15
North,PA,2020-03-09,11,0,0,0,0,NA,NA,8602865,15
North,PA,2020-03-10,11,0,0,0,0,NA,NA,8602865,15
North,PA,2020-03-11,11,0,0,0,0,NA,NA,8602865,15
North,PA,2020-03-12,11,0,0,0,0,NA,NA,8602865,15
North,PA,2020-03-13,11,0,0,0,0,NA,NA,8602865,15
North,PA,2020-03-14,11,0,0,0,0,NA,NA,8602865,15
North,PA,2020-03-15,12,0,0,0,0,NA,NA,8602865,15
North,PA,2020-03-16,12,0,0,0,0,NA,NA,8602865,15
North,PA,2020-03-17,12,0,0,0,0,NA,NA,8602865,15
North,PA,2020-03-18,12,0,0,0,0,NA,NA,8602865,15
North,PA,2020-03-19,12,1,1,0,0,NA,NA,8602865,15
North,PA,2020-03-20,12,1,2,0,0,NA,NA,8602865,15
North,PA,2020-03-21,12,0,2,0,0,NA,NA,8602865,15
North,PA,2020-03-22,13,2,4,0,0,NA,NA,8602865,15
North,PA,2020-03-23,13,1,5,0,0,NA,NA,8602865,15
North,PA,2020-03-24,13,0,5,0,0,NA,NA,8602865,15
North,PA,2020-03-25,13,2,7,0,0,NA,NA,8602865,15
North,PA,2020-03-26,13,6,13,0,0,NA,NA,8602865,15
North,PA,2020-03-27,13,0,13,0,0,NA,NA,8602865,15
North,PA,2020-03-28,13,4,17,0,0,NA,NA,8602865,15
North,PA,2020-03-29,14,1,18,0,0,NA,NA,8602865,15
North,PA,2020-03-30,14,3,21,0,0,NA,NA,8602865,15
North,PA,2020-03-31,14,11,32,0,0,NA,NA,8602865,15
North,PA,2020-04-01,14,8,40,1,1,NA,NA,8602865,15
North,PA,2020-04-02,14,6,46,0,1,NA,NA,8602865,15
North,PA,2020-04-03,14,4,50,0,1,NA,NA,8602865,15
North,PA,2020-04-04,14,30,80,0,1,NA,NA,8602865,15
North,PA,2020-04-05,15,6,86,0,1,NA,NA,8602865,15
North,PA,2020-04-06,15,16,102,2,3,NA,NA,8602865,15
North,PA,2020-04-07,15,36,138,2,5,NA,NA,8602865,15
North,PA,2020-04-08,15,29,167,1,6,NA,NA,8602865,15
North,PA,2020-04-09,15,1,168,1,7,NA,NA,8602865,15
North,PA,2020-04-10,15,2,170,2,9,NA,NA,8602865,15
North,PA,2020-04-11,15,47,217,1,10,NA,NA,8602865,15
North,PA,2020-04-12,16,29,246,3,13,NA,NA,8602865,15
North,PA,2020-04-13,16,24,270,2,15,NA,NA,8602865,15
North,PA,2020-04-14,16,53,323,4,19,NA,NA,8602865,15
North,PA,2020-04-15,16,61,384,2,21,NA,NA,8602865,15
North,PA,2020-04-16,16,54,438,3,24,NA,NA,8602865,15
North,PA,2020-04-17,16,119,557,2,26,NA,NA,8602865,15
North,PA,2020-04-18,16,83,640,7,33,NA,NA,8602865,15
North,PA,2020-04-19,17,45,685,1,34,NA,NA,8602865,15
North,PA,2020-04-20,17,217,902,1,35,NA,NA,8602865,15
North,PA,2020-04-21,17,124,1026,3,38,NA,NA,8602865,15
North,PA,2020-04-22,17,169,1195,5,43,NA,NA,8602865,15
North,PA,2020-04-23,17,72,1267,10,53,NA,NA,8602865,15
North,PA,2020-04-24,17,179,1446,22,75,NA,NA,8602865,15
North,PA,2020-04-25,17,133,1579,11,86,NA,NA,8602865,15
North,PA,2020-04-26,18,288,1867,14,100,NA,NA,8602865,15
North,PA,2020-04-27,18,261,2128,14,114,NA,NA,8602865,15
North,PA,2020-04-28,18,134,2262,15,129,NA,NA,8602865,15
North,PA,2020-04-29,18,160,2422,8,137,NA,NA,8602865,15
North,PA,2020-04-30,18,454,2876,71,208,NA,NA,8602865,15
North,PA,2020-05-01,18,300,3176,27,235,NA,NA,8602865,15
North,PA,2020-05-02,18,284,3460,38,273,NA,NA,8602865,15
North,PA,2020-05-03,19,403,3863,36,309,NA,NA,8602865,15
North,PA,2020-05-04,19,262,4125,21,330,NA,NA,8602865,15
North,PA,2020-05-05,19,347,4472,39,369,NA,NA,8602865,15
North,PA,2020-05-06,19,545,5017,23,392,NA,NA,8602865,15
North,PA,2020-05-07,19,507,5524,18,410,NA,NA,8602865,15
North,PA,2020-05-08,19,617,6141,105,515,NA,NA,8602865,15
North,PA,2020-05-09,19,634,6775,63,578,NA,NA,8602865,15
North,PA,2020-05-10,20,481,7256,74,652,NA,NA,8602865,15
North,PA,2020-05-11,20,307,7563,56,708,NA,NA,8602865,15
North,PA,2020-05-12,20,1053,8616,156,864,NA,NA,8602865,15
North,PA,2020-05-13,20,1002,9618,82,946,NA,NA,8602865,15
North,PA,2020-05-14,20,1249,10867,117,1063,NA,NA,8602865,15
North,PA,2020-05-15,20,1242,12109,82,1145,NA,NA,8602865,15
North,PA,2020-05-16,20,1075,13184,54,1199,NA,NA,8602865,15
North,PA,2020-05-17,21,680,13864,40,1239,NA,NA,8602865,15
North,PA,2020-05-18,21,870,14734,90,1329,NA,NA,8602865,15
North,PA,2020-05-19,21,1561,16295,190,1519,NA,NA,8602865,15
North,PA,2020-05-20,21,1840,18135,114,1633,NA,NA,8602865,15
North,PA,2020-05-21,21,1621,19756,219,1852,NA,NA,8602865,15
North,PA,2020-05-22,21,1713,21469,85,1937,NA,NA,8602865,15
North,PA,2020-05-23,21,1228,22697,64,2001,NA,NA,8602865,15
North,PA,2020-05-24,22,1428,24125,147,2148,NA,NA,8602865,15
North,PA,2020-05-25,22,1952,26077,224,2372,NA,NA,8602865,15
North,PA,2020-05-26,22,2523,28600,97,2469,NA,NA,8602865,15
North,PA,2020-05-27,22,2433,31033,76,2545,NA,NA,8602865,15
North,PA,2020-05-28,22,2666,33699,159,2704,NA,NA,8602865,15
North,PA,2020-05-29,22,2787,36486,123,2827,NA,NA,8602865,15
North,PA,2020-05-30,22,810,37296,73,2900,NA,NA,8602865,15
North,PA,2020-05-31,23,665,37961,23,2923,NA,NA,8602865,15
North,PA,2020-06-01,23,85,38046,2,2925,NA,NA,8602865,15
North,PA,2020-06-02,23,3161,41207,115,3040,NA,NA,8602865,15
North,PA,2020-06-03,23,3567,44774,153,3193,NA,NA,8602865,15
North,PA,2020-06-04,23,3275,48049,223,3416,NA,NA,8602865,15
North,PA,2020-06-05,23,2911,50960,122,3538,NA,NA,8602865,15
North,PA,2020-06-06,23,2216,53176,74,3612,NA,NA,8602865,15
North,PA,2020-06-07,24,1095,54271,66,3678,NA,NA,8602865,15
North,PA,2020-06-08,24,1761,56032,94,3772,NA,NA,8602865,15
North,PA,2020-06-09,24,3116,59148,81,3853,NA,NA,8602865,15
North,PA,2020-06-10,24,2947,62095,74,3927,NA,NA,8602865,15
North,PA,2020-06-11,24,2031,64126,103,4030,NA,NA,8602865,15
North,PA,2020-06-12,24,2202,66328,102,4132,NA,NA,8602865,15
North,PA,2020-06-13,24,2182,68510,45,4177,NA,NA,8602865,15
North,PA,2020-06-14,25,669,69179,14,4191,NA,NA,8602865,15
North,PA,2020-06-15,25,45,69224,10,4201,NA,NA,8602865,15
North,PA,2020-06-16,25,2019,71243,90,4291,NA,NA,8602865,15
North,PA,2020-06-17,25,2949,74192,59,4350,NA,NA,8602865,15
North,PA,2020-06-18,25,2431,76623,45,4395,NA,NA,8602865,15
North,PA,2020-06-19,25,3449,80072,74,4469,NA,NA,8602865,15
North,PA,2020-06-20,25,2809,82881,50,4519,NA,NA,8602865,15
North,PA,2020-06-21,26,1773,84654,64,4583,NA,NA,8602865,15
North,PA,2020-06-22,26,1366,86020,22,4605,NA,NA,8602865,15
North,PA,2020-06-23,26,2616,88636,67,4672,NA,NA,8602865,15
North,PA,2020-06-24,26,3072,91708,54,4726,NA,NA,8602865,15
North,PA,2020-06-25,26,2328,94036,22,4748,NA,NA,8602865,15
North,PA,2020-06-26,26,2436,96472,55,4803,NA,NA,8602865,15
North,PA,2020-06-27,26,2841,99313,31,4834,NA,NA,8602865,15
North,PA,2020-06-28,27,1130,100443,11,4845,NA,NA,8602865,15
North,PA,2020-06-29,27,764,101207,25,4870,NA,NA,8602865,15
North,PA,2020-06-30,27,1999,103206,50,4920,NA,NA,8602865,15
North,PA,2020-07-01,27,2647,105853,40,4960,NA,NA,8602865,15
North,PA,2020-07-02,27,2214,108067,44,5004,NA,NA,8602865,15
North,PA,2020-07-03,27,2344,110411,46,5050,NA,NA,8602865,15
North,PA,2020-07-04,27,2120,112531,19,5069,NA,NA,8602865,15
North,PA,2020-07-05,28,1280,113811,27,5096,NA,NA,8602865,15
North,PA,2020-07-06,28,724,114535,9,5105,NA,NA,8602865,15
North,PA,2020-07-07,28,1617,116152,23,5128,NA,NA,8602865,15
North,PA,2020-07-08,28,2592,118744,41,5169,NA,NA,8602865,15
North,PA,2020-07-09,28,1987,120731,27,5196,NA,NA,8602865,15
North,PA,2020-07-10,28,1943,122674,28,5224,NA,NA,8602865,15
North,PA,2020-07-11,28,2260,124934,50,5274,NA,NA,8602865,15
North,PA,2020-07-12,29,780,125714,15,5289,NA,NA,8602865,15
North,PA,2020-07-13,29,795,126509,4,5293,NA,NA,8602865,15
North,PA,2020-07-14,29,2061,128570,25,5318,NA,NA,8602865,15
North,PA,2020-07-15,29,2264,130834,19,5337,NA,NA,8602865,15
North,PA,2020-07-16,29,2205,133039,48,5385,NA,NA,8602865,15
North,PA,2020-07-17,29,2125,135164,63,5448,NA,NA,8602865,15
North,PA,2020-07-18,29,1783,136947,30,5478,NA,NA,8602865,15
North,PA,2020-07-19,30,537,137484,45,5523,NA,NA,8602865,15
North,PA,2020-07-20,30,912,138396,15,5538,NA,NA,8602865,15
North,PA,2020-07-21,30,1992,140388,15,5553,NA,NA,8602865,15
North,PA,2020-07-22,30,1970,142358,28,5581,NA,NA,8602865,15
North,PA,2020-07-23,30,2109,144467,35,5616,NA,NA,8602865,15
North,PA,2020-07-24,30,1785,146252,30,5646,NA,NA,8602865,15
North,PA,2020-07-25,30,1671,147923,43,5689,NA,NA,8602865,15
North,PA,2020-07-26,31,540,148463,27,5716,NA,NA,8602865,15
North,PA,2020-07-27,31,360,148823,13,5729,NA,NA,8602865,15
North,PA,2020-07-28,31,1362,150185,-13,5716,NA,NA,8602865,15
North,PA,2020-07-29,31,1664,151849,-22,5694,NA,NA,8602865,15
North,PA,2020-07-30,31,1501,153350,5,5699,NA,NA,8602865,15
North,PA,2020-07-31,31,1335,154685,29,5728,NA,NA,8602865,15
North,AP,2020-02-25,9,0,0,0,0,NA,NA,845731,16
North,AP,2020-02-26,9,0,0,0,0,NA,NA,845731,16
North,AP,2020-02-27,9,0,0,0,0,NA,NA,845731,16
North,AP,2020-02-28,9,0,0,0,0,NA,NA,845731,16
North,AP,2020-02-29,9,0,0,0,0,NA,NA,845731,16
North,AP,2020-03-01,10,0,0,0,0,NA,NA,845731,16
North,AP,2020-03-02,10,0,0,0,0,NA,NA,845731,16
North,AP,2020-03-03,10,0,0,0,0,NA,NA,845731,16
North,AP,2020-03-04,10,0,0,0,0,NA,NA,845731,16
North,AP,2020-03-05,10,0,0,0,0,NA,NA,845731,16
North,AP,2020-03-06,10,0,0,0,0,NA,NA,845731,16
North,AP,2020-03-07,10,0,0,0,0,NA,NA,845731,16
North,AP,2020-03-08,11,0,0,0,0,NA,NA,845731,16
North,AP,2020-03-09,11,0,0,0,0,NA,NA,845731,16
North,AP,2020-03-10,11,0,0,0,0,NA,NA,845731,16
North,AP,2020-03-11,11,0,0,0,0,NA,NA,845731,16
North,AP,2020-03-12,11,0,0,0,0,NA,NA,845731,16
North,AP,2020-03-13,11,0,0,0,0,NA,NA,845731,16
North,AP,2020-03-14,11,0,0,0,0,NA,NA,845731,16
North,AP,2020-03-15,12,0,0,0,0,NA,NA,845731,16
North,AP,2020-03-16,12,0,0,0,0,NA,NA,845731,16
North,AP,2020-03-17,12,0,0,0,0,NA,NA,845731,16
North,AP,2020-03-18,12,0,0,0,0,NA,NA,845731,16
North,AP,2020-03-19,12,0,0,0,0,NA,NA,845731,16
North,AP,2020-03-20,12,1,1,0,0,NA,NA,845731,16
North,AP,2020-03-21,12,0,1,0,0,NA,NA,845731,16
North,AP,2020-03-22,13,0,1,0,0,NA,NA,845731,16
North,AP,2020-03-23,13,0,1,0,0,NA,NA,845731,16
North,AP,2020-03-24,13,0,1,0,0,NA,NA,845731,16
North,AP,2020-03-25,13,0,1,0,0,NA,NA,845731,16
North,AP,2020-03-26,13,1,2,0,0,NA,NA,845731,16
North,AP,2020-03-27,13,0,2,0,0,NA,NA,845731,16
North,AP,2020-03-28,13,2,4,0,0,NA,NA,845731,16
North,AP,2020-03-29,14,0,4,0,0,NA,NA,845731,16
North,AP,2020-03-30,14,4,8,0,0,NA,NA,845731,16
North,AP,2020-03-31,14,2,10,0,0,NA,NA,845731,16
North,AP,2020-04-01,14,1,11,0,0,NA,NA,845731,16
North,AP,2020-04-02,14,0,11,0,0,NA,NA,845731,16
North,AP,2020-04-03,14,8,19,0,0,NA,NA,845731,16
North,AP,2020-04-04,14,9,28,1,1,NA,NA,845731,16
North,AP,2020-04-05,15,1,29,1,2,NA,NA,845731,16
North,AP,2020-04-06,15,5,34,0,2,NA,NA,845731,16
North,AP,2020-04-07,15,14,48,0,2,NA,NA,845731,16
North,AP,2020-04-08,15,59,107,0,2,NA,NA,845731,16
North,AP,2020-04-09,15,21,128,0,2,NA,NA,845731,16
North,AP,2020-04-10,15,38,166,0,2,NA,NA,845731,16
North,AP,2020-04-11,15,27,193,1,3,NA,NA,845731,16
North,AP,2020-04-12,16,37,230,2,5,NA,NA,845731,16
North,AP,2020-04-13,16,12,242,0,5,NA,NA,845731,16
North,AP,2020-04-14,16,65,307,1,6,NA,NA,845731,16
North,AP,2020-04-15,16,27,334,1,7,NA,NA,845731,16
North,AP,2020-04-16,16,28,362,2,9,NA,NA,845731,16
North,AP,2020-04-17,16,8,370,1,10,NA,NA,845731,16
North,AP,2020-04-18,16,23,393,0,10,NA,NA,845731,16
North,AP,2020-04-19,17,23,416,1,11,NA,NA,845731,16
North,AP,2020-04-20,17,17,433,2,13,NA,NA,845731,16
North,AP,2020-04-21,17,24,457,0,13,NA,NA,845731,16
North,AP,2020-04-22,17,22,479,1,14,NA,NA,845731,16
North,AP,2020-04-23,17,69,548,2,16,NA,NA,845731,16
North,AP,2020-04-24,17,85,633,2,18,NA,NA,845731,16
North,AP,2020-04-25,17,52,685,1,19,NA,NA,845731,16
North,AP,2020-04-26,18,113,798,2,21,NA,NA,845731,16
North,AP,2020-04-27,18,44,842,5,26,NA,NA,845731,16
North,AP,2020-04-28,18,76,918,2,28,NA,NA,845731,16
North,AP,2020-04-29,18,98,1016,3,31,NA,NA,845731,16
North,AP,2020-04-30,18,64,1080,3,34,NA,NA,845731,16
North,AP,2020-05-01,18,41,1121,3,37,NA,NA,845731,16
North,AP,2020-05-02,18,66,1187,3,40,NA,NA,845731,16
North,AP,2020-05-03,19,295,1482,3,43,NA,NA,845731,16
North,AP,2020-05-04,19,251,1733,6,49,NA,NA,845731,16
North,AP,2020-05-05,19,198,1931,6,55,NA,NA,845731,16
North,AP,2020-05-06,19,115,2046,1,56,NA,NA,845731,16
North,AP,2020-05-07,19,153,2199,5,61,NA,NA,845731,16
North,AP,2020-05-08,19,123,2322,5,66,NA,NA,845731,16
North,AP,2020-05-09,19,171,2493,3,69,NA,NA,845731,16
North,AP,2020-05-10,20,120,2613,3,72,NA,NA,845731,16
North,AP,2020-05-11,20,58,2671,1,73,NA,NA,845731,16
North,AP,2020-05-12,20,239,2910,13,86,NA,NA,845731,16
North,AP,2020-05-13,20,95,3005,8,94,NA,NA,845731,16
North,AP,2020-05-14,20,423,3428,7,101,NA,NA,845731,16
North,AP,2020-05-15,20,202,3630,2,103,NA,NA,845731,16
North,AP,2020-05-16,20,204,3834,5,108,NA,NA,845731,16
North,AP,2020-05-17,21,118,3952,11,119,NA,NA,845731,16
North,AP,2020-05-18,21,71,4023,8,127,NA,NA,845731,16
North,AP,2020-05-19,21,287,4310,9,136,NA,NA,845731,16
North,AP,2020-05-20,21,239,4549,6,142,NA,NA,845731,16
North,AP,2020-05-21,21,639,5188,9,151,NA,NA,845731,16
North,AP,2020-05-22,21,467,5655,6,157,NA,NA,845731,16
North,AP,2020-05-23,21,436,6091,5,162,NA,NA,845731,16
North,AP,2020-05-24,22,262,6353,1,163,NA,NA,845731,16
North,AP,2020-05-25,22,231,6584,5,168,NA,NA,845731,16
North,AP,2020-05-26,22,383,6967,5,173,NA,NA,845731,16
North,AP,2020-05-27,22,652,7619,10,183,NA,NA,845731,16
North,AP,2020-05-28,22,533,8152,15,198,NA,NA,845731,16
North,AP,2020-05-29,22,317,8469,9,207,NA,NA,845731,16
North,AP,2020-05-30,22,844,9313,8,215,NA,NA,845731,16
North,AP,2020-05-31,23,289,9602,7,222,NA,NA,845731,16
North,AP,2020-06-01,23,288,9890,6,228,NA,NA,845731,16
North,AP,2020-06-02,23,621,10511,9,237,NA,NA,845731,16
North,AP,2020-06-03,23,596,11107,10,247,NA,NA,845731,16
North,AP,2020-06-04,23,444,11551,7,254,NA,NA,845731,16
North,AP,2020-06-05,23,776,12327,6,260,NA,NA,845731,16
North,AP,2020-06-06,23,446,12773,9,269,NA,NA,845731,16
North,AP,2020-06-07,24,272,13045,3,272,NA,NA,845731,16
North,AP,2020-06-08,24,249,13294,6,278,NA,NA,845731,16
North,AP,2020-06-09,24,477,13771,7,285,NA,NA,845731,16
North,AP,2020-06-10,24,852,14623,4,289,NA,NA,845731,16
North,AP,2020-06-11,24,543,15166,14,303,NA,NA,845731,16
North,AP,2020-06-12,24,517,15683,9,312,NA,NA,845731,16
North,AP,2020-06-13,24,639,16322,7,319,NA,NA,845731,16
North,AP,2020-06-14,25,190,16512,5,324,NA,NA,845731,16
North,AP,2020-06-15,25,301,16813,5,329,NA,NA,845731,16
North,AP,2020-06-16,25,1211,18024,8,337,NA,NA,845731,16
North,AP,2020-06-17,25,594,18618,1,338,NA,NA,845731,16
North,AP,2020-06-18,25,769,19387,4,342,NA,NA,845731,16
North,AP,2020-06-19,25,535,19922,6,348,NA,NA,845731,16
North,AP,2020-06-20,25,1652,21574,5,353,NA,NA,845731,16
North,AP,2020-06-21,26,266,21840,6,359,NA,NA,845731,16
North,AP,2020-06-22,26,2842,24682,13,372,NA,NA,845731,16
North,AP,2020-06-23,26,1755,26437,8,380,NA,NA,845731,16
North,AP,2020-06-24,26,482,26919,7,387,NA,NA,845731,16
North,AP,2020-06-25,26,496,27415,7,394,NA,NA,845731,16
North,AP,2020-06-26,26,247,27662,7,401,NA,NA,845731,16
North,AP,2020-06-27,26,239,27901,5,406,NA,NA,845731,16
North,AP,2020-06-28,27,84,27985,1,407,NA,NA,845731,16
North,AP,2020-06-29,27,268,28253,6,413,NA,NA,845731,16
North,AP,2020-06-30,27,239,28492,4,417,NA,NA,845731,16
North,AP,2020-07-01,27,435,28927,3,420,NA,NA,845731,16
North,AP,2020-07-02,27,226,29153,7,427,NA,NA,845731,16
North,AP,2020-07-03,27,421,29574,11,438,NA,NA,845731,16
North,AP,2020-07-04,27,235,29809,3,441,NA,NA,845731,16
North,AP,2020-07-05,28,74,29883,1,442,NA,NA,845731,16
North,AP,2020-07-06,28,121,30004,7,449,NA,NA,845731,16
North,AP,2020-07-07,28,290,30294,6,455,NA,NA,845731,16
North,AP,2020-07-08,28,230,30524,7,462,NA,NA,845731,16
North,AP,2020-07-09,28,239,30763,5,467,NA,NA,845731,16
North,AP,2020-07-10,28,317,31080,3,470,NA,NA,845731,16
North,AP,2020-07-11,28,199,31279,3,473,NA,NA,845731,16
North,AP,2020-07-12,29,85,31364,1,474,NA,NA,845731,16
North,AP,2020-07-13,29,188,31552,4,478,NA,NA,845731,16
North,AP,2020-07-14,29,333,31885,5,483,NA,NA,845731,16
North,AP,2020-07-15,29,523,32408,5,488,NA,NA,845731,16
North,AP,2020-07-16,29,596,33004,5,493,NA,NA,845731,16
North,AP,2020-07-17,29,432,33436,6,499,NA,NA,845731,16
North,AP,2020-07-18,29,149,33585,6,505,NA,NA,845731,16
North,AP,2020-07-19,30,120,33705,2,507,NA,NA,845731,16
North,AP,2020-07-20,30,440,34145,8,515,NA,NA,845731,16
North,AP,2020-07-21,30,260,34405,18,533,NA,NA,845731,16
North,AP,2020-07-22,30,255,34660,11,544,NA,NA,845731,16
North,AP,2020-07-23,30,178,34838,4,548,NA,NA,845731,16
North,AP,2020-07-24,30,188,35026,4,552,NA,NA,845731,16
North,AP,2020-07-25,30,136,35162,2,554,NA,NA,845731,16
North,AP,2020-07-26,31,58,35220,0,554,NA,NA,845731,16
North,AP,2020-07-27,31,144,35364,2,556,NA,NA,845731,16
North,AP,2020-07-28,31,333,35697,2,558,NA,NA,845731,16
North,AP,2020-07-29,31,276,35973,1,559,NA,NA,845731,16
North,AP,2020-07-30,31,299,36272,2,561,NA,NA,845731,16
North,AP,2020-07-31,31,196,36468,4,565,NA,NA,845731,16
North,TO,2020-02-25,9,0,0,0,0,NA,NA,1572866,17
North,TO,2020-02-26,9,0,0,0,0,NA,NA,1572866,17
North,TO,2020-02-27,9,0,0,0,0,NA,NA,1572866,17
North,TO,2020-02-28,9,0,0,0,0,NA,NA,1572866,17
North,TO,2020-02-29,9,0,0,0,0,NA,NA,1572866,17
North,TO,2020-03-01,10,0,0,0,0,NA,NA,1572866,17
North,TO,2020-03-02,10,0,0,0,0,NA,NA,1572866,17
North,TO,2020-03-03,10,0,0,0,0,NA,NA,1572866,17
North,TO,2020-03-04,10,0,0,0,0,NA,NA,1572866,17
North,TO,2020-03-05,10,0,0,0,0,NA,NA,1572866,17
North,TO,2020-03-06,10,0,0,0,0,NA,NA,1572866,17
North,TO,2020-03-07,10,0,0,0,0,NA,NA,1572866,17
North,TO,2020-03-08,11,0,0,0,0,NA,NA,1572866,17
North,TO,2020-03-09,11,0,0,0,0,NA,NA,1572866,17
North,TO,2020-03-10,11,0,0,0,0,NA,NA,1572866,17
North,TO,2020-03-11,11,0,0,0,0,NA,NA,1572866,17
North,TO,2020-03-12,11,0,0,0,0,NA,NA,1572866,17
North,TO,2020-03-13,11,0,0,0,0,NA,NA,1572866,17
North,TO,2020-03-14,11,0,0,0,0,NA,NA,1572866,17
North,TO,2020-03-15,12,0,0,0,0,NA,NA,1572866,17
North,TO,2020-03-16,12,0,0,0,0,NA,NA,1572866,17
North,TO,2020-03-17,12,0,0,0,0,NA,NA,1572866,17
North,TO,2020-03-18,12,0,0,0,0,NA,NA,1572866,17
North,TO,2020-03-19,12,1,1,0,0,NA,NA,1572866,17
North,TO,2020-03-20,12,0,1,0,0,NA,NA,1572866,17
North,TO,2020-03-21,12,1,2,0,0,NA,NA,1572866,17
North,TO,2020-03-22,13,0,2,0,0,NA,NA,1572866,17
North,TO,2020-03-23,13,3,5,0,0,NA,NA,1572866,17
North,TO,2020-03-24,13,2,7,0,0,NA,NA,1572866,17
North,TO,2020-03-25,13,0,7,0,0,NA,NA,1572866,17
North,TO,2020-03-26,13,0,7,0,0,NA,NA,1572866,17
North,TO,2020-03-27,13,1,8,0,0,NA,NA,1572866,17
North,TO,2020-03-28,13,1,9,0,0,NA,NA,1572866,17
North,TO,2020-03-29,14,0,9,0,0,NA,NA,1572866,17
North,TO,2020-03-30,14,1,10,0,0,NA,NA,1572866,17
North,TO,2020-03-31,14,1,11,0,0,NA,NA,1572866,17
North,TO,2020-04-01,14,1,12,0,0,NA,NA,1572866,17
North,TO,2020-04-02,14,0,12,0,0,NA,NA,1572866,17
North,TO,2020-04-03,14,0,12,0,0,NA,NA,1572866,17
North,TO,2020-04-04,14,2,14,0,0,NA,NA,1572866,17
North,TO,2020-04-05,15,3,17,0,0,NA,NA,1572866,17
North,TO,2020-04-06,15,0,17,0,0,NA,NA,1572866,17
North,TO,2020-04-07,15,2,19,0,0,NA,NA,1572866,17
North,TO,2020-04-08,15,4,23,0,0,NA,NA,1572866,17
North,TO,2020-04-09,15,0,23,0,0,NA,NA,1572866,17
North,TO,2020-04-10,15,0,23,0,0,NA,NA,1572866,17
North,TO,2020-04-11,15,0,23,0,0,NA,NA,1572866,17
